@relation 'corpus-weka.filters.unsupervised.attribute.Remove-V-R4812,3190,6771,3992,2668,3158,6530,6069,296,3976,3083,6163,6083,3167,3182,2198,6176,1650,5969,1477,3303,7188'

@attribute c_£ numeric
@attribute c_47 numeric
@attribute w_cal numeric
@attribute w_p numeric
@attribute w_txt numeric
@attribute c_33 numeric
@attribute w_claim numeric
@attribute w_to numeric
@attribute w_fre numeric
@attribute w_i numeric
@attribute w_www numeric
@attribute w_mobl numeric
@attribute w_uk numeric
@attribute c_38 numeric
@attribute c_43 numeric
@attribute w_stop numeric
@attribute w_yo numeric
@attribute w_text numeric
@attribute w_or numeric
@attribute w_now numeric
@attribute w_reply numeric
@attribute CLASS {SPAM,HAM}

@data
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,2.45417,0,0,0,0,2.62693,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,1.79284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,2.39032,0,2.95147,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,2.25768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,3.44972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPAM
0,0,0,0,0,1.79284,0,2.39032,0,0,4.0207,0,0,0,0,0,0,0,0,2.44172,0,SPAM
0,0,2.25768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPAM
0,0,0,0,0,0,0,0,3.3376,0,0,0,0,0,0,0,0,0,0,0,0,SPAM
6.14582,3.0846,2.25768,0,0,1.79284,0,0,0,0,0,0,0,0,0,0,2.18652,0,2.62693,2.44172,0,SPAM
0,0,0,0,0,0,0,0,0,1.96765,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,2.25768,0,0,0,0,0,3.3376,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,1.79284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18652,0,0,0,0,HAM
0,0,0,0,3.5019,3.58567,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,2.25768,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,1.79284,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,2.25768,0,0,1.79284,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44172,0,SPAM
0,0,0,0,0,0,0,2.39032,0,1.96765,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,1.96765,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,2.25768,0,0,0,0,0,0,2.95147,0,3.86369,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,1.79284,0,0,0,0.983824,0,0,0,0,0,0,0,3.31266,0,2.44172,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,1.79284,0,1.19516,0,1.96765,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,4.90834,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,2.39032,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,3.86369,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44172,0,HAM
0,0,2.25768,0,0,3.58567,0,0,0,0,0,3.86369,0,0,0,0,0,0,0,2.44172,0,SPAM
0,15.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,2.44172,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,1.79284,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,2.44172,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,4.90834,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,1.96765,0,0,0,4.90834,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62693,0,0,HAM
0,0,0,0,0,3.58567,0,0,0,3.9353,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPAM
0,0,0,0,0,0,0,2.39032,0,0,0,0,0,4.90834,0,0,2.18652,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,1.96765,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18652,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62693,0,0,HAM
0,6.16921,0,0,0,3.58567,0,0,0,0,4.0207,0,0,0,0,0,2.18652,0,0,0,0,SPAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,2.25768,3.44972,0,1.79284,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44172,0,SPAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,5.37851,0,1.19516,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,3.44972,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,1.96765,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,2.25768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31266,2.62693,2.44172,3.64913,SPAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
3.07291,0,0,0,0,1.79284,0,1.19516,0,0,0,0,0,0,0,0,0,3.31266,5.25386,2.44172,0,SPAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,2.39032,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
3.07291,0,0,0,0,0,0,0,0,0,4.0207,0,4.33541,0,0,0,0,0,0,0,0,SPAM
0,3.0846,2.25768,3.44972,0,0,0,1.19516,0,0,4.0207,0,0,2.45417,3.91634,0,2.18652,0,0,0,0,SPAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62693,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8808,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,1.79284,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,2.25768,0,0,0,0,1.19516,10.0128,0.983824,0,3.86369,0,0,7.83268,0,0,3.31266,2.62693,0,3.64913,SPAM
0,0,0,0,0,0,0,1.19516,0,0.983824,0,0,0,0,0,0,2.18652,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,1.79284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,4.90834,0,0,0,0,0,0,0,HAM
0,0,0,0,0,1.79284,0,0,0,0,0,0,0,2.45417,0,0,4.37304,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18652,0,0,0,0,HAM
0,3.0846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18652,0,0,0,0,SPAM
0,0,0,0,0,8.96418,0,0,0,2.95147,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,3.0846,0,0,0,0,0,1.19516,0,1.96765,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,3.58548,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,2.25768,0,0,0,0,0,0,0.983824,0,0,0,4.90834,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,3.66302,0,3.31266,0,0,3.64913,SPAM
0,0,0,0,0,0,0,1.19516,0,0.983824,0,0,0,4.90834,0,0,0,3.31266,0,0,0,HAM
0,0,0,0,0,0,0,3.58548,0,0.983824,0,0,0,0,0,0,0,0,2.62693,0,0,HAM
0,0,0,0,0,0,0,1.19516,3.3376,0,0,0,0,0,0,0,2.18652,0,0,0,3.64913,SPAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,1.96765,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,2.39032,0,2.95147,0,0,0,0,0,0,0,3.31266,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,4.90834,0,0,0,0,0,0,0,HAM
0,0,0,0,0,1.79284,0,2.39032,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,2.25768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18652,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,1.96765,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0.983824,0,0,0,0,0,0,2.18652,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18652,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18652,0,0,2.44172,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,4.33541,4.90834,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,3.58567,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,2.44172,0,HAM
0,3.0846,4.51536,3.44972,0,1.79284,0,0,0,0,0,0,0,2.45417,0,3.66302,0,3.31266,0,0,0,SPAM
0,0,0,0,0,0,0,0,0,0,0,0,0,4.90834,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0.983824,0,0,0,0,0,0,2.18652,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,2.44172,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,2.18652,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,1.79284,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
6.14582,0,0,0,3.5019,0,3.93452,3.58548,0,0,0,0,0,2.45417,3.91634,0,0,0,2.62693,0,0,SPAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,4.78064,0,3.9353,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,3.66302,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,4.90834,0,0,0,0,2.62693,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,1.79284,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,2.62693,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,2.95147,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,2.25768,3.44972,0,0,0,4.78064,6.6752,0,0,0,0,0,0,3.66302,0,0,0,0,0,SPAM
0,0,0,0,0,0,0,2.39032,0,1.96765,0,0,0,0,0,0,2.18652,0,0,0,0,HAM
0,0,0,0,0,0,0,2.39032,0,0.983824,0,0,0,0,0,0,2.18652,0,0,0,3.64913,HAM
0,0,0,0,0,0,0,1.19516,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,1.96765,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,2.25768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,1.96765,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44172,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,3.3376,1.96765,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,3.86369,0,0,0,0,2.18652,0,0,0,0,SPAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,3.0846,0,3.44972,0,1.79284,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44172,0,SPAM
0,0,0,0,0,3.58567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,3.58548,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,6.77304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,2.25768,0,0,0,0,0,0,0,0,0,0,2.45417,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,3.0846,0,0,0,0,0,0,0,0,0,0,0,4.90834,0,0,0,0,0,0,0,HAM
0,0,0,0,0,1.79284,0,2.39032,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,1.79284,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,6.62532,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,2.95147,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
6.14582,3.0846,0,0,0,3.58567,0,1.19516,0,0,0,3.86369,0,0,7.83268,0,0,0,2.62693,2.44172,3.64913,SPAM
0,0,0,0,0,0,0,0,0,0,4.0207,0,0,0,0,3.66302,2.18652,3.31266,0,0,0,SPAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,3.86369,0,0,0,0,2.18652,0,0,0,0,SPAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,3.9353,0,0,0,0,0,0,2.18652,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,2.44172,0,HAM
0,0,0,0,0,0,0,0,0,1.96765,0,0,0,0,0,0,0,0,0,0,0,SPAM
0,0,0,0,0,0,0,0,0,0,0,0,0,2.45417,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,2.25768,0,0,3.58567,0,0,0,0,0,3.86369,0,0,0,0,0,0,0,2.44172,0,SPAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,1.96765,0,0,0,0,0,0,8.74607,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,2.39032,0,0.983824,0,0,0,0,0,0,0,0,2.62693,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,2.95147,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,2.25768,0,0,0,0,0,0,2.95147,0,0,0,0,0,0,0,0,0,2.44172,0,HAM
3.07291,0,0,0,10.5057,1.79284,0,1.19516,0,1.96765,0,0,0,0,0,3.66302,0,0,0,0,0,SPAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,3.58567,0,0,0,1.96765,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,1.96765,0,0,0,0,0,0,2.18652,0,0,0,0,HAM
0,0,0,0,0,0,0,2.39032,0,4.91912,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,3.58548,0,0,0,0,0,0,0,3.66302,2.18652,3.31266,0,0,0,SPAM
0,0,0,0,0,3.58567,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,3.58567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,1.79284,0,0,0,0,0,0,0,0,0,0,0,3.31266,0,0,0,HAM
0,0,0,0,0,1.79284,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,3.0846,0,3.44972,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,2.62693,0,0,SPAM
0,0,0,0,0,0,0,1.19516,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0.983824,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,2.39032,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,3.5019,1.79284,0,0,0,0,0,0,0,0,0,0,0,0,2.62693,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66302,4.37304,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,1.19516,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAM
